name,date,tret,toi,sig_thu
A,2012-11-04,0.0156442980650473,672892.0,
A,2012-11-11,-0.0239156870693145,577550.0,
A,2012-11-18,-0.0161960132890363,718326.0,
A,2012-11-25,0.0059096665259601,629708.0,
A,2012-12-02,-0.0006294586655473,596116.0,
A,2012-12-09,0.0010497585555322,526744.0,
A,2012-12-16,0.0008389261744965,489130.0,
A,2012-12-23,-0.0020955574182732,469400.0,
A,2012-12-30,-0.0014699706005883,446530.0,
A,2013-01-06,-0.0052576235541532,430102.0,
A,2013-01-13,0.0071881606765327,436768.0,
A,2013-01-20,0.008606213266163,411172.0,
A,2013-01-27,0.0072840790842871,378398.0,
A,2013-02-03,0.0030991735537191,346790.0,
A,2013-02-10,-0.0016549674413997,287794.0,
A,2013-02-24,0.0057923045097232,288516.0,
A,2013-03-03,-0.0250925545043192,306000.0,
A,2013-03-10,0.0080168776371307,295040.0,
A,2013-03-17,-0.0041858518208451,324094.0,
A,2013-03-24,0.0084068936527954,335986.0,
A,2013-03-31,-0.0027094622759481,341642.0,
A,2013-04-07,-0.006269592476489,338270.0,
A,2013-04-14,0.0113564668769716,344744.0,
A,2013-04-21,0.0006238303181536,340738.0,
A,2013-04-28,-0.0097672485453031,371108.0,
A,2013-05-05,0.0014690451206715,356512.0,
A,2013-05-12,0.0037720033528918,338506.0,
A,2013-05-19,0.0010438413361173,339338.0,
A,2013-05-26,0.0012513034410848,336030.0,
A,2013-06-02,0.0008331597583837,307546.0,
A,2013-06-09,0.0006243496357962,261960.0,
A,2013-06-16,-0.0023192846500939,260420.0,
A,2013-06-23,-0.0091899978627911,259882.0,
A,2013-06-30,-0.0032355478861086,248000.0,
A,2013-07-07,0.001298420255356,242836.0,
A,2013-07-14,0.006483682731792,227208.0,
A,2013-07-21,-0.0077302984754132,227064.0,
A,2013-07-28,-0.0404674312919278,308212.0,
A,2013-08-04,-0.0067658998646817,339940.0,
A,2013-08-11,-0.0074931880108993,337668.0,
A,2013-08-18,0.0192175703500341,299506.0,
A,2013-08-25,0.0013468013468016,303626.0,
A,2013-09-01,0.0107599193006053,255700.0,
A,2013-09-08,0.00909292526059,234442.0,
A,2013-09-15,0.011648351648352,206990.0,
A,2013-09-22,-0.0073864870736474,194022.0,
A,2013-09-29,0.0045961917268553,169306.0,
A,2013-10-06,0.0069716775599129,164542.0,
A,2013-10-13,0.0114668974469929,173592.0,
A,2013-10-20,-0.007454747073593,167934.0,
A,2013-10-27,-0.0148731408573926,167808.0,
A,2013-11-03,-0.003330373001776,170390.0,
A,2013-11-10,0.0004455335263979,166084.0,
A,2013-11-17,0.004676018704075,160642.0,
A,2013-11-24,-0.016179078014184,164390.0,
A,2013-12-01,-0.0105879702635728,168526.0,
A,2013-12-08,0.0125227686703095,151332.0,
A,2013-12-15,0.0038228018889139,143716.0,
A,2013-12-22,0.0056003584229391,145880.0,
A,2013-12-29,-0.0022276676319891,145560.0,
A,2014-01-05,-0.0084516682376982,203730.0,
A,2014-01-12,0.0133193417086399,232394.0,
A,2014-01-19,0.0165038002171553,230894.0,
A,2014-01-26,0.0023499252296519,246932.0,
A,2014-02-02,-0.0014919011082692,213404.0,
A,2014-02-09,0.007897545357524,206324.0,
A,2014-02-16,0.0045821777964365,293784.0,
A,2014-02-23,-0.0116177115300306,295046.0,
A,2014-03-02,-0.0090929252605898,305248.0,
A,2014-03-09,2.220446049250313e-16,304912.0,
A,2014-03-16,-0.0221575649059981,234910.0,
A,2014-03-23,-0.0064087891966125,227292.0,
A,2014-03-30,-0.010081086317215,249948.0,
A,2014-04-06,0.0064825930372147,277888.0,
A,2014-04-13,0.0016698473282443,275750.0,
A,2014-04-20,0.038104310550131,368510.0,
A,2014-04-27,0.0071261598161258,413118.0,
A,2014-05-04,0.0130660058571749,428098.0,
A,2014-05-11,-0.0251278630197908,483554.0,
A,2014-05-18,0.035127737226277,571826.0,
A,2014-05-25,-0.0073928618205002,639026.0,
A,2014-06-01,0.0010907504363006,692138.0,
A,2014-06-08,-0.0248420135105684,637368.0,
A,2014-06-15,-0.000446927374302,609360.0,
A,2014-06-22,0.0062597809076681,608360.0,
A,2014-06-29,-0.0031104199066874,593764.0,
A,2014-07-06,-0.0336527746824157,536224.0,
A,2014-07-13,-0.0034594095940957,511300.0,
A,2014-07-20,0.0016199953714417,473910.0,
A,2014-07-27,0.0041589648798523,448352.0,
A,2014-08-03,0.02416014726185,458204.0,
A,2014-08-10,0.0197708380139294,529398.0,
A,2014-08-17,0.0116765807446574,548988.0,
A,2014-08-24,-0.0169860627177697,562000.0,
A,2014-08-31,0.0170580416482055,623956.0,
A,2014-09-07,-0.0050098017861032,630562.0,
A,2014-09-14,0.0037215411558673,694204.0,
A,2014-09-21,0.002835332606325,682802.0,
A,2014-09-28,-0.0034797738147019,608164.0,
A,2014-10-05,0.0015277171540812,547982.0,
A,2014-10-12,-0.028764436696448,584016.0,
A,2014-10-19,-0.0008974646623287,677240.0,
A,2014-10-26,0.0150460363799687,660066.0,
A,2014-11-02,0.0115044247787614,675366.0,
A,2014-11-09,-0.0002187226596676,701484.0,
A,2014-11-16,-0.0126886895646461,663056.0,
A,2014-11-23,0.0033237314424992,608356.0,0.0
A,2014-11-30,0.0091260501444494,601170.0,
A,2014-12-07,0.0148526340218149,609708.0,
A,2014-12-14,-0.0004573519323117,506200.0,1.0
A,2014-12-21,-0.0098375657744219,424338.0,
A,2014-12-28,0.0261090573012936,431198.0,0.0
A,2015-01-04,0.0144111686557082,382772.0,1.0
A,2015-01-11,-0.0006659267480576,336006.0,1.0
A,2015-01-18,-0.0017769880053305,321074.0,
A,2015-01-25,-0.0137961726746771,294276.0,
A,2015-02-01,-0.0148916967509024,288040.0,0.0
A,2015-02-08,0.0130554283096659,257832.0,
A,2015-02-15,-0.0011304544426857,242142.0,
A,2015-02-22,-0.011090991398823,225148.0,
A,2015-03-01,-0.0153353170061795,238166.0,
A,2015-03-08,-0.0285913528591353,297372.0,
A,2015-03-15,-0.0023929169657809,288784.0,0.0
A,2015-03-22,-0.0002398656752218,287856.0,
A,2015-03-29,-0.0299904030710169,348912.0,
A,2015-04-05,-0.0118723720009888,336558.0,
